movie_name,Page.Name,Page.Category,Page.Description,Post.Created.Date,Message,URL,Total.Interactions
咒,台北市電影委員會 Taipei Film Commission,MOVIE,台北市電影委員會自成立以來，因應整體產業需求推動相關業務，包括協拍、合作行銷、拓展國際合製片、推動國際影視投資、培育影視人才，期許成為電影人在台北拍片最方便的服務窗口。,2022-11-25,// 2 0 2 2 金 片 子 大 賽 ​ // ​ 金片子大賽 頒獎典禮全程錄影已上線！ ''四金''主持人佼哥的妙語如珠、剛抱走金鐘主持人的帥氣頒獎大使林柏宏、剛以電影《咒》拿下金馬「最佳音效」、「最佳剪輯」2項大獎的柯孟融導演，多金加持典禮星光閃閃✨ ​ 一個多小時內所有精彩、趣味、驚訝、感動的瞬間都在裡面： ​https://youtu.be/tgcG5GDKR7U:=:https://www.youtube.com/watch?v=tgcG5GDKR7U ​ ❑典禮詳細報導： https://reurl.cc/MXyZbv,https://www.facebook.com/290204194378122/posts/5882623535136132,23
咒,Bella Taiwan 儂儂,MAGAZINE,"Bella Taiwan 儂儂 │ 流行時尚,彩妝美容, 名人生活, 珠寶腕錶, 名人明星.時尚影音,潮流配件,享樂生活",2022-03-23,《咒》堪稱台灣影史最強恐怖片，從沈浸式的感官體驗讓你感受前所未有的恐懼—— - 加入Bella儂儂IG快訊不漏接 👉🏻 https://bit.ly/2TFVjkO:=:https://www.instagram.com/bellataiwan/ #Bella儂儂 #Bellataiwan #做自己最時尚 #咒 #國片 #恐怖片 #鬼片 #蔡亘晏,https://www.facebook.com/204105575020/posts/10160582188190021,23
咒,Overnews,NEWS_SITE,每個世代都有自己真心認可的媒體，我們就是為此存在。OVER NEWS新聞著眼於「年輕、創新、專業」，專注於深度報導和多角度評論，創造新聞多媒體的價值。,2022-04-03,電影《咒》上映後票房亮眼，根據真實事件改編的國片，劇中台詞讓人印象深刻，明明是恐怖驚悚內容，怎麼做成梗圖也那麼好笑？ 🍟想下來壞壞的看留言連結,https://www.facebook.com/144013002376400/posts/4752045074906480,23
咒,GQ Taiwan,MAGAZINE,"GQ, It's good to be a man 男性時尚生活領導品牌",2022-11-19,《咒》真的太可怕了！然後雖然還有幾部還沒正式上映，但感覺都很厲害啊！,https://www.facebook.com/71404449355/posts/10160172333599356,23
咒,壹電影,TV_SHOW," 【壹電影】不一樣的電影頻道
邂逅影展經典　點亮感官體驗
放下紛亂的心?",2022-11-19,#金馬59 #恭喜所有得獎者🎉 入圍3次!黃秋生以《白日青春》榮獲金馬影帝，這也是他人生第四座金馬獎！#張艾嘉 在睽違36年後， 憑藉《燈火闌珊》奪下第3座金馬影后！《哈勇家》導演 #陳潔瑤 榮獲最佳導演、74歲素人 #林詹珍妹 奪下最佳女配角；23歲 #朱軒洋 以《黑的教育》拿下最佳男配角；《一家子兒咕咕叫》拿最佳劇情長片；港片《智齒》則是榮獲四座大獎，成為最大贏家。 . 🎊得獎名單🎊 【最佳導演】 《哈勇家》｜陳潔瑤 - 【最佳劇情片】 《一家子兒咕咕叫》 - 【最佳男主角】 《白日青春》｜黃秋生 - 【最佳女主角】 《燈火闌珊》｜張艾嘉 - 【最佳男配角】 《黑的教育》｜朱軒洋 - 【最佳女配角】 《哈勇家》｜林詹珍妹 - 【最佳新導演】 《白日青春》｜劉國瑞 - 【最佳新演員】 《一家子兒咕咕叫》｜胡智強 - 【最佳原創電影歌曲】 〈想知道你在想什麼〉｜《我吃了那男孩一整年的早餐》 - 【最佳原創電影音樂】 《窄路微塵》｜黃衍仁 - 【最佳動畫短片】 《熱帶複眼》｜張徐展 - 【最佳劇情短片】 《講話沒有在聽》｜李念修 - 【最佳剪輯】 《咒》｜柯孟融 - 【最佳動作設計】 《我心我行》｜許芳宜 - 【最佳音效】 《咒》｜高偉晏、李銘杰、Richard HOCKS、Nusorn THONGKHUM - 【最佳攝影】 《智齒》｜鄭兆強 - 【最佳造型設計】 《素還真》｜樊仕清、陳有豐 - 【最佳美術設計】 《智齒》｜麥國強、王慧茵 - 【最佳紀錄短片】 《當我望向你的時候》｜黃樹立 - 【最佳紀錄片】 《九槍》｜蔡崇隆 - 【最佳視覺效果】 《智齒》｜林嘉樂、何文洛、刁璟瑋 - 【最佳原著劇本】 《白日青春》｜劉國瑞 - 【最佳改編劇本】 《智齒》｜歐健兒、岑君茜 - 【年度台灣傑出電影工作者】 陳銘澤 - 【終身成就獎】 賴成英 張照堂 - 金馬影展 TGHFF,https://www.facebook.com/100047318726036/posts/682969419957009,22
咒,國立臺灣藝術大學學生會,UNIVERSITY,歡迎來到國立臺灣藝術大學學生會 National Taiwan University of Arts Student Association,2022-03-31,「火佛修一，心薩嘸哞」 同學們，你今天《咒》了嗎？🔥 清明連假沒事做還沒找到好去處嗎？ 不用擔心，威秀影城幫你準備好了！ 4/2起在全台威秀影城購票入場觀賞《咒》 即贈限量小禮物🎁 趕緊點進連結選好場次吧！ 📍全台威秀影城 【#咒】挑戰台灣影史最恐怖🔥購票送限量電影貼紙 「火佛修一，心薩嘸哞」你還不知道這句咒語嗎‼ 蟬聯全台票房冠軍的《咒》，改編自高雄真實事件 身歷其境的視角、互動式橋段、超強大的場景跟音效 這部一定要在 #大銀幕感受最大驚嚇 😱😱 👉點我看預告&電影場次：https://bit.ly/3JIGkvf:=:https://www.vscinemas.com.tw/vsweb/film/detail.aspx?id=5705 - 【iShow會員獨享優惠💸】 #中和環球威秀影城 儲值金購票「只要230元起」！ 免費加入iShow會員👉https://bit.ly/3JPoLtz:=:https://www.vscinemas.com.tw/vsweb/ishow/card.aspx,https://www.facebook.com/260456807112/posts/10158682963332113,22
咒,威尼斯影城粉絲團,MOVIE_THEATRE,"So Cool ~ So Nice ! 
不進威尼斯影城  你怎會知道 ",2022-03-15,#即將上映 #預告看起來🎬 由柯孟融導演，蔡亘晏、高英軒、林敬倫等主演的恐怖電影《咒》即將在3月18日 正式上映!!! #咒incantation 👇正式預告 https://www.youtube.com/watch?v=UEdXuvh4HTE,https://www.facebook.com/233842626820617/posts/1840025439535653,22
咒,高雄市電影館,MOVIE_THEATRE,"◔ Kaohsiung Film Archive ◕
常態性舉辦主題影展，引進藝術電影，提供多重選擇。

包場洽詢 ☞ 電影館07-5511211／內惟藝術中心07-5538935#2026",2021-11-25,#2021金馬創投會議 及 #第43屆優良電影劇本 昨日落幕，其中有許多來自高雄的影人及作品獲獎，高雄人作品《失能少年》、《衝吧！周大隆》分別獲得金馬創投的文策院原創獎以及臺北文創劇作獎， #莊翔安導演 2018高雄拍作品《媽媽桌球》以長片劇本投件獲得文策院原創獎！高雄人作品《一家子兒咕咕叫》、《咒》、《南方時光》以及2014高雄拍作品《黑夜來臨》則獲得第43屆優良電影劇本的特優、優等獎。​ ​ 高雄市政府文化局影視發展暨拍片支援中心長期扶植優秀的劇組及影劇作品，《失能少年》、《南方時光》、以及拿下第43屆優良電影劇本首獎的《為我辦一場西式的喪禮》都是獲 #華文編劇駐市計畫 獎助入選的作品！ #真的太棒棒了 ​ ​ 電影館將持續不斷培育及扶植優秀的 #高雄人 、 #高雄拍 作品，希望大家能持續給予創作者鼓勵，未來產出更多好的作品問世！ ​ 👏👏👏👏👏👏👏👏👏👏👏👏👏​ ​ ———　為高雄作品大力鼓掌　———​ ​ 🏆金馬創投會議​ #文策院原創獎​ 《失能少年》​ 《媽媽桌球》​ ​ #臺北文創劇作獎​ 《衝吧！周大隆》​ ​ ​ 🏆第43屆優良電影劇本​ #首獎​ 游善鈞《為我辦一場西式的喪禮》​ ​ #特優​ 詹京霖《一家子兒咕咕叫》​ ​ #優等​ 張喆崴、柯孟融《咒》​ 曹仕翰《南方時光》 ​ 張凱智、蔡旻哲《黑夜來臨》​ ​ -​ ◇ 相關新聞及連結 ◆​ 2021金馬創投會議得獎作品〉​https://bit.ly/30RLCDH:=:https://www.goldenhorse.org.tw/news/detail/1660 第43屆優良電影劇本得獎名單〉​https://bit.ly/3xpeXkG:=:https://ghsa.org.tw/esa/news/info/116 文策院助攻臺灣新銳導演原創作品〉​https://bit.ly/3cSdLwp:=:https://taicca.tw/article/0cb06ea8 臺北文創劇作獎鼓勵優秀劇本創作〉​https://bit.ly/3oYx6ln:=:https://www.storm.mg/stylish/4065501 ​ 來高雄創作，華文編劇駐市計畫〉​https://filmkh.org/tc/screenwriter_rules ​ 金馬影展 TGHFF 金穗獎／優良電影劇本 文化內容策進院 Taiwan Creative Content Agency ​ ​ ≡　高雄市電影館 ​ #你的電影館​ 月訊線上看 ​ ▸ ​https://kcg-kfa.pse.is/12月月訊 Instagram❤️@kfa_tw,https://www.facebook.com/139833699418873/posts/5534782606590595,22
咒,芋傳媒 TaroNews,MEDIA_NEWS_COMPANY,"台灣觀點．芋見真相

「芋傳媒」是由一群追求台灣參與國際、新聞連結事實的網路人所發起。

以「芋」為名，特別有追求真相的意涵。我們期許「芋傳媒」是一個更在地、更真實、更國際的媒體。",2022-05-05,華梵大學學生李俊逸加入國片《咒》的製作團隊，擔任美術組道具師，片中所有咒語的文字符號設計全由他負責。 目前在美國普渡大學西北校區交換的李俊逸表示，畢業後將繼續投身台灣影像製作工作，透過影像藝術的美術設計，對普羅大眾說故事。,https://www.facebook.com/150287392259203/posts/1029884657632801,22
咒,電玩宅速配 Gamexpress,MEDIA_NEWS_COMPANY,"電玩宅速配 
合作E-MAIL: gamenews@soft-world.com.tw",2023-07-07,大宇打造的《咒》遊戲又釋出更多情報囉! 官方表示遊戲開發相當順利，預計明年鬼月就會與大家見面，你有膽來挑戰嗎？,https://www.facebook.com/100063625583480/posts/742704291193750,22
咒,Taiwan in the US,GOVERNMENT_ORGANIZATION,Taipei Economic and Cultural Representative Office in the United States represents Taiwan in the US,2022-07-16,【恭喜國片《咒》擠進串流平台 Netflix 全球前十熱門的台灣電影】 國片《咒 Incantation》成為第一部擠進串流平台 Netflix全球前十熱門的台灣電影🎬📽！雖然7月8日才上架，但短短三天已累積324萬觀看小時，「驚嚇」🫣👻全球影迷。 This is the first Taiwanese film 《#咒 Incantation》 to break into #Netflix’s global top 10 list and also become the most screened movie in many countries. Are you ready to be spooked and be too afraid to turn off the lights at night!? 圖文資料來源 https://bit.ly/3IHfOCO:=:https://www.facebook.com/www.moc.gov.tw/posts/423475369819723 https://focustaiwan.tw/culture/202207150024,https://www.facebook.com/100069422730365/posts/345909664399789,22
咒,電影教我們的五件事,MOVIE,"2位大學生的電影片單，想與你們分享。

青春、友情、愛情、成長、夢想，我們的友情跟著電影，一步一步的長大。
　　
[合作／工作聯繫，請來訊粉絲團]
　　
Instagram : 5things_from",2022-07-14,恐怖片《咒》的故事原型，改編自2005年在高雄發生的真實慘案,https://www.facebook.com/1611440082431326/posts/3166888683553117,22
咒,Yahoo!奇摩新聞,NEWS_SITE,不論是重點新聞、吃喝玩樂生活大小事，或是感動人心的溫暖故事、社群名人娛樂等多元的內容，都能在Yahoo奇摩新聞粉絲團即時掌握，歡迎按讚追蹤，來跟小編留言互動吧！,2022-07-09,恭喜《咒》！美術讓人更加投入！ 　 #YENT,https://www.facebook.com/109249609124014/posts/5815421551840096,22
咒,國片起飛 PLUS,MOVIE_THEATRE,"「國片」在這裡讓你一覽無遺！
集結所有優質國片相關訊息，保證讓喜愛國片的你不會錯過！
",2022-02-13,小編...深夜...來...一發......... 《 咒 Incantation 》詛咒篇.......... - . 火̸̝̝̮̰͓̀͐͜͠佛̶̧̛̦͕̫͒̎̐̀修̴̧̥̗͉̿͂̈̽̕一̸̨̛̥̘̯̣͑̈́́̋ 心̵̢̗̗̰̩͗̾͋͐͠薩̷̧̯͓̤͕̊̇̄͐͞嘸҉̢͖͕̘͊́̌͝哞҈̡̯̖̾̿̏̚͠ . 《咒》03.18 全台上映 #這是詛咒嗎 #不信邪就等死 #國片起飛PLUS,https://www.facebook.com/109704404146150/posts/477956097320977,21
咒,喜樂時代影城桃園A19店,MOVIE_THEATRE,"下一站•幸福
小巨幕 大震撼 最幸福的優質微影廳
我們位於Global Mall 環球桃園A19-4樓，由國際級幸福空間建構師量身打造出360度全感官以增加幸福感為出發點的幸福概念影城。",2022-03-18,📨 本週強檔推薦 🎬 今天有超~多好看的電影上映 ‼️ 🔥 手刀訂票👉https://reurl.cc/emeOKb - 03.18(五) 👈就是今天 《壞蛋聯盟》🎥https://youtu.be/Qe_oe7CWGjk:=:https://www.youtube.com/watch?v=Qe_oe7CWGjk 《劫獄救援》🎥https://youtu.be/QqI9mPU3p0c:=:https://www.youtube.com/watch?v=QqI9mPU3p0c 《咒》🎥https://youtu.be/Q6OQt0zVwPY:=:https://www.youtube.com/watch?v=Q6OQt0zVwPY 《高山上的熱氣球》🎥https://youtu.be/6ALF7jtil-I:=:https://www.youtube.com/watch?v=6ALF7jtil-I 《丟包大作戰》🎥https://youtu.be/7r0Nq6Yxt6k:=:https://www.youtube.com/watch?v=7r0Nq6Yxt6k - 📣 藝Fun券、振興券、桃園好市成雙券使用快到期拉 🤩 千萬別把好康放到忘記使用呀 🌟 趕緊把抽屜放到長灰塵的拿出來用！ ‼ 使用期限至2022.04.30止,https://www.facebook.com/100065126456192/posts/340437041470508,21
咒,電影朝聖 Film Pilgrimage,none,"",2022-07-10,24屆台北電影節頒獎典禮所有得獎名單​ ﹋﹋﹋﹋﹋﹋﹋﹋﹋﹋﹋﹋﹋﹋﹋﹋﹋​ ●百萬首獎：《神人之家》​ 　飛望影像有限公司、Films de Force Majeure​ ​ ●最佳劇情長片：《美國女孩》​ 　寰亞電影製作有限公司、水花電影股份有限公司、杰威爾音樂有限公司、G.H.Y. Culture & Media (Singapore) ​ ​ ●最佳紀錄片：《神人之家》​ 　飛望影像有限公司、Films de Force Majeure​ ​ ●最佳短片：《詠晴》張誌騰​ ​ ●最佳動畫片：《素還真》​ 　品蓮觀真電影股份有限公司、霹靂國際多媒體股份有限公司​ ​ ●最佳導演：九把刀(柯景騰)《月老》​ ​ ●最佳編劇：樓一安、陳芯宜《該死的阿修羅》​ ​ ●最佳男主角：柯震東《月老》​ ​ ●最佳女主角：陳湘琪《修行》​ ​ ●最佳男配角：高英軒《咒》​ ​ ●最佳女配角：王渝萱《該死的阿修羅》​ ​ ●最佳新演員：方郁婷《美國女孩》​ ​ ●最佳攝影：夏紹虞《不想一個人》​ ​ ●最佳剪輯：黃懿齡《神人之家》​ ​ ●最佳配樂：秦旭章、許家維、蔡佳穎、川流《該死的阿修羅》​ ​ ●最佳美術設計：陳若宇《咒》​ ​ ●最佳造型設計：霹靂國際多媒體股份有限公司、塏鈺設計有限公司《素還真》​ ​ ●最佳聲音設計：高偉晏《庭中有奇樹》​ ​ ●最佳視覺效果：嚴振欽、罡風創意映像有限公司《月老》​ ​ ●傑出技術：聲音演出：黃文擇《素還真》 ●卓越貢獻獎：朱延平,https://www.facebook.com/groups/293930837358778/permalink/5235235203228292,21
